transcript_id,SRR21831518,SRR21831519,SRR21831520,SRR21837144,SRR21837145,SRR21837146
TrSC58v2_62.t1.e1,0,8,19,27,9,36
TrSC58v2_63.t1,0,0,0,2,3,2
TrSC58v2_63.t1.e1,0,0,0,7,3,20
MSTRG.68.1,0,0,0,17,2,41
TrSC58v2_67.t1,0,0,0,5,1,2
TrSC58v2_67.t1.e1,0,0,0,6,2,24
TrSC58v2_68.t1,0,1,1,3,0,18
TrSC58v2_68.t1.e1,0,3,13,8,4,21
TrSC58v2_72.t1,0,0,1,2,0,9
TrSC58v2_72.t1.e1,0,4,7,10,0,10
TrSC58v2_73.t1,0,0,1,6,5,15
TrSC58v2_73.t1.e1,0,0,6,7,7,18
TrSC58v2_75.t1,0,0,2,13,0,16
TrSC58v2_75.t1.e1,0,0,3,16,12,18
TrSC58v2_76.t1,0,5,7,19,8,12
TrSC58v2_76.t1.e1,0,6,9,23,9,57
TrSC58v2_79.t1,0,0,1,1,1,1
TrSC58v2_79.t1.e1,0,0,1,2,2,1
TrSC58v2_86.t1,0,3,7,10,8,29
TrSC58v2_86.t1.e1,0,5,10,14,10,36
TrSC58v2_156.t1,0,1,5,7,1,16
TrSC58v2_156.t1.e1,0,4,3,9,13,18
TrSC58v2_158.t1,0,1,1,0,0,28
TrSC58v2_158.t1.e1,0,3,3,15,2,31
TrSC58v2_161.t1,0,0,1,1,2,4
TrSC58v2_161.t1.e1,0,0,5,10,7,12
TrSC58v2_163.t1,0,0,0,1,2,3
TrSC58v2_163.t1.e1,0,0,0,3,2,1
TrSC58v2_164.t1,0,1,0,0,2,10
TrSC58v2_164.t1.e1,0,1,5,0,7,12
TrSC58v2_169.t1,0,0,2,0,3,10
TrSC58v2_169.t1.e1,0,0,5,7,4,10
TrSC58v2_551.t1,0,0,1,4,1,8
TrSC58v2_551.t1.e1,0,4,2,5,6,9
TrSC58v2_553.t1,0,1,0,0,1,0
TrSC58v2_553.t1.e1,0,1,0,0,2,0
MSTRG.561.1,0,0,19,9,1,3
TrSC58v2_554.t1,0,1,0,1,1,3
TrSC58v2_554.t1.e1,0,4,0,2,7,4
TrSC58v2_557.t1,0,0,1,1,1,8
TrSC58v2_557.t1.e1,0,0,1,3,2,8
TrSC58v2_561.t1,0,0,0,0,0,0
TrSC58v2_561.t1.e1,0,0,0,0,0,0
TrSC58v2_982.t1,0,0,1,0,0,1
TrSC58v2_982.t1.e1,0,0,2,0,0,1
TrSC58v2_993.t1,0,0,0,4,2,8
TrSC58v2_993.t1.e1,0,0,0,5,3,9
TrSC58v2_997.t1,0,0,0,0,0,11
TrSC58v2_997.t1.e1,0,0,0,0,7,11
TrSC58v2_998.t1,0,0,2,11,3,40
TrSC58v2_998.t1.e1,0,0,14,12,20,46
TrSC58v2_1001.t1,0,7,19,19,18,42
TrSC58v2_1001.t1.e1,0,9,25,22,20,49
TrSC58v2_1002.t1,0,0,2,0,0,0
TrSC58v2_1002.t1.e1,0,4,3,0,0,8
TrSC58v2_1004.t1,0,0,0,0,1,2
TrSC58v2_1004.t1.e1,0,0,3,0,4,27
TrSC58v2_1005.t1,0,1,2,1,0,1
TrSC58v2_1005.t1.e1,0,2,2,7,4,7
TrSC58v2_1007.t1,0,0,1,0,1,20
TrSC58v2_1007.t1.e1,0,0,7,2,1,22
TrSC58v2_1009.t1,0,0,15,18,0,66
TrSC58v2_1009.t1.e1,0,0,18,27,15,72
TrSC58v2_1016.t1,0,0,0,0,0,0
TrSC58v2_1016.t1.e1,0,3,0,0,3,5
TrSC58v2_1018.t1,0,0,0,0,0,19
TrSC58v2_1018.t1.e1,0,8,19,26,15,25
TrSC58v2_1078.t1,0,2,3,1,1,14
TrSC58v2_1078.t1.e1,0,9,3,2,5,15
TrSC58v2_1592.t1,0,0,3,2,0,13
TrSC58v2_1592.t1.e1,0,0,3,13,9,16
TrSC58v2_1596.t1,0,4,3,11,15,30
TrSC58v2_1596.t1.e1,0,5,4,14,12,41
TrSC58v2_1599.t1,0,0,1,7,0,16
TrSC58v2_1599.t1.e1,0,0,2,7,0,17
TrSC58v2_1612.t1,0,0,1,0,1,4
TrSC58v2_1612.t1.e1,0,0,2,1,1,4
TrSC58v2_1623.t1,0,0,0,1,0,1
TrSC58v2_1623.t1.e1,0,0,21,1,10,41
TrSC58v2_1626.t1,0,0,0,0,0,0
TrSC58v2_1626.t1.e1,0,0,0,6,0,8
TrSC58v2_1627.t1,0,0,0,0,5,2
TrSC58v2_1627.t1.e1,0,0,0,11,6,10
TrSC58v2_1632.t1,0,0,0,6,10,39
TrSC58v2_1632.t1.e1,0,0,8,7,2,45
TrSC58v2_1636.t1,0,0,1,0,2,6
TrSC58v2_1636.t1.e1,0,2,5,5,3,7
TrSC58v2_1637.t1,0,0,2,1,3,1
TrSC58v2_1637.t1.e1,0,0,5,3,4,3
TrSC58v2_1779.t1,0,3,0,1,1,1
TrSC58v2_1779.t1.e1,0,5,23,11,12,39
TrSC58v2_1781.t1,0,2,4,6,3,28
TrSC58v2_1781.t1.e1,0,2,5,7,4,24
TrSC58v2_1782.t1,0,0,0,1,3,17
TrSC58v2_1782.t1.e1,0,9,0,9,4,15
TrSC58v2_1783.t1,0,5,20,13,22,71
TrSC58v2_1783.t1.e1,0,7,20,16,24,79
TrSC58v2_1785.t1,0,1,1,0,3,5
TrSC58v2_1785.t1.e1,0,1,1,0,4,5
TrSC58v2_1786.t1,0,1,1,5,2,24
TrSC58v2_1786.t1.e1,0,2,20,7,2,27
TrSC58v2_1789.t1,0,0,0,1,1,6
TrSC58v2_1789.t1.e1,0,0,0,1,3,7
TrSC58v2_1797.t1,0,0,0,0,0,1
TrSC58v2_1797.t1.e1,0,0,0,0,0,1
TrSC58v2_1798.t1,0,0,0,0,1,1
TrSC58v2_1798.t1.e1,0,0,0,0,1,1
TrSC58v2_1799.t1,0,0,0,0,0,0
TrSC58v2_1799.t1.e1,0,0,0,0,0,0
TrSC58v2_1800.t1,0,0,0,0,1,1
TrSC58v2_1800.t1.e1,0,0,0,0,1,1
TrSC58v2_1801.t1,0,0,0,0,1,1
TrSC58v2_1801.t1.e1,0,0,0,0,1,1
TrSC58v2_1802.t1,0,0,0,0,1,0
TrSC58v2_1802.t1.e1,0,0,0,0,1,0
TrSC58v2_1803.t1,0,0,0,0,1,1
TrSC58v2_1803.t1.e1,0,0,0,0,1,1
TrSC58v2_1804.t1,0,0,0,0,1,0
TrSC58v2_1804.t1.e1,0,0,0,0,1,0
TrSC58v2_1805.t1,0,0,0,0,1,0
TrSC58v2_1805.t1.e1,0,0,0,0,1,0
TrSC58v2_1806.t1,0,0,0,0,1,1
TrSC58v2_1806.t1.e1,0,0,0,0,1,1
TrSC58v2_1807.t1,0,0,0,0,1,1
TrSC58v2_1807.t1.e1,0,0,0,0,1,1
TrSC58v2_1810.t1,0,0,2,4,0,16
TrSC58v2_1810.t1.e1,0,0,15,5,6,17
TrSC58v2_1811.t1,0,1,0,1,1,1
TrSC58v2_1811.t1.e1,0,6,4,2,2,11
TrSC58v2_1815.t1,0,4,1,7,5,22
TrSC58v2_1815.t1.e1,0,5,12,8,6,25
TrSC58v2_1819.t1,0,0,10,7,9,31
TrSC58v2_1819.t1.e1,0,0,13,9,10,35
TrSC58v2_1820.t1,0,0,0,3,1,13
TrSC58v2_1820.t1.e1,0,0,4,13,4,16
MSTRG.1766.1,0,0,13,11,6,32
TrSC58v2_1821.t1,0,6,2,19,15,4
TrSC58v2_1821.t1.e1,0,8,10,22,20,61
TrSC58v2_1829.t1,0,1,3,1,2,10
TrSC58v2_1829.t1.e1,0,7,3,1,4,11
TrSC58v2_1834.t1,0,1,11,0,5,11
TrSC58v2_1834.t1.e1,0,1,13,7,6,13
TrSC58v2_1837.t1,0,0,1,0,3,16
TrSC58v2_1837.t1.e1,0,0,2,17,4,19
TrSC58v2_1838.t1,0,0,2,9,0,0
TrSC58v2_1838.t1.e1,0,2,2,10,0,13
TrSC58v2_1842.t1,0,0,5,3,0,14
TrSC58v2_1842.t1.e1,0,0,6,18,0,17
TrSC58v2_1843.t1,0,2,2,6,0,33
TrSC58v2_1843.t1.e1,0,7,4,6,10,35
TrSC58v2_1846.t1,0,0,0,9,3,21
TrSC58v2_1846.t1.e1,0,0,11,11,4,23
TrSC58v2_1855.t1,0,0,0,0,2,16
TrSC58v2_1855.t1.e1,0,4,12,0,2,18
TrSC58v2_1856.t1,0,0,0,0,1,4
TrSC58v2_1856.t1.e1,0,8,3,3,17,5
TrSC58v2_1932.t1,0,2,1,6,2,21
TrSC58v2_1932.t1.e1,0,2,3,6,2,18
TrSC58v2_1934.t1,0,0,10,9,11,3
TrSC58v2_1934.t1.e1,0,0,12,10,13,85
TrSC58v2_1937.t1,0,0,2,1,3,23
TrSC58v2_1937.t1.e1,0,0,12,34,8,24
TrSC58v2_2040.t1,0,1,0,0,8,3
TrSC58v2_2040.t1.e1,0,1,4,0,9,4
TrSC58v2_2042.t1,0,3,8,2,2,12
TrSC58v2_2042.t1.e1,0,3,9,8,9,13
TrSC58v2_2376.t1,0,0,7,16,9,28
TrSC58v2_2376.t1.e1,0,4,9,18,10,31
TrSC58v2_2378.t1,0,0,7,12,3,4
TrSC58v2_2378.t1.e1,0,7,8,14,4,56
TrSC58v2_2387.t1,0,3,1,16,1,21
TrSC58v2_2387.t1.e1,0,4,24,18,12,24
TrSC58v2_2393.t1,0,1,10,10,10,29
TrSC58v2_2393.t1.e1,0,1,13,11,12,46
MSTRG.2329.1,0,10,0,6,6,36
TrSC58v2_2395.t1,0,1,0,1,1,1
TrSC58v2_2395.t1.e1,0,1,9,1,1,7
TrSC58v2_2398.t1,0,0,4,1,1,23
TrSC58v2_2398.t1.e1,0,3,4,7,3,33
TrSC58v2_2399.t1,0,0,3,0,10,40
TrSC58v2_2399.t1.e1,0,0,4,29,11,46
TrSC58v2_2405.t1,0,0,1,1,0,2
TrSC58v2_2405.t1.e1,0,0,3,2,0,3
TrSC58v2_2406.t1,0,0,0,0,0,0
TrSC58v2_2406.t1.e1,0,0,0,0,0,0
TrSC58v2_2407.t1,0,0,0,1,0,1
TrSC58v2_2407.t1.e1,0,0,1,1,0,1
TrSC58v2_3055.t1,0,0,0,0,1,4
TrSC58v2_3055.t1.e1,0,0,4,4,6,22
TrSC58v2_3056.t1,0,0,3,0,0,11
TrSC58v2_3056.t1.e1,0,8,3,3,0,13
TrSC58v2_3061.t1,0,0,0,2,2,4
TrSC58v2_3061.t1.e1,0,0,2,2,3,4
TrSC58v2_3063.t1,0,0,0,0,6,15
TrSC58v2_3063.t1.e1,0,4,0,27,8,16
MSTRG.2984.1,0,4,3,8,15,21
TrSC58v2_3071.t1.e1,0,0,0,0,0,0
TrSC58v2_3071.t1,0,0,0,1,0,1
TrSC58v2_3074.t1.e1,0,0,0,0,0,0
TrSC58v2_3074.t1,0,0,0,0,0,0
TrSC58v2_3075.t1.e1,0,0,0,0,0,0
TrSC58v2_3075.t1,0,0,0,0,0,0
MSTRG.3261.1,0,3,20,23,32,28
TrSC58v2_3366.t1,0,0,1,6,2,9
TrSC58v2_3366.t1.e1,0,0,3,7,5,9
TrSC58v2_3367.t1,0,1,0,0,0,1
TrSC58v2_3367.t1.e1,0,2,0,2,0,2
TrSC58v2_3368.t1,0,0,1,0,0,1
TrSC58v2_3368.t1.e1,0,0,7,0,2,6
TrSC58v2_3373.t1,0,0,12,3,1,13
TrSC58v2_3373.t1.e1,0,0,11,3,8,12
TrSC58v2_3375.t1,0,0,2,2,1,2
TrSC58v2_3375.t1.e1,0,0,7,6,5,9
TrSC58v2_3376.t1,0,1,0,1,1,4
TrSC58v2_3376.t1.e1,0,1,6,2,1,4
TrSC58v2_3377.t1,0,1,0,2,1,0
TrSC58v2_3377.t1.e1,0,2,0,2,1,0
TrSC58v2_3486.t1,0,0,1,2,2,2
TrSC58v2_3486.t1.e1,0,0,6,9,3,11
TrSC58v2_3490.t1,0,1,7,2,1,4
TrSC58v2_3490.t1.e1,0,1,8,15,6,43
TrSC58v2_3503.t1,0,0,4,13,0,27
TrSC58v2_3503.t1.e1,0,4,5,14,9,32
TrSC58v2_3506.t1,0,9,4,9,7,25
TrSC58v2_3506.t1.e1,0,10,5,11,8,31
TrSC58v2_3507.t1,0,0,1,1,0,2
TrSC58v2_3507.t1.e1,0,4,3,9,0,5
TrSC58v2_3510.t1,0,0,0,0,2,1
TrSC58v2_3510.t1.e1,0,0,0,0,5,3
TrSC58v2_3682.t1,0,0,1,2,1,18
TrSC58v2_3682.t1.e1,0,0,3,2,4,20
TrSC58v2_3684.t1,0,10,15,26,12,78
TrSC58v2_3684.t1.e1,0,12,19,35,14,85
TrSC58v2_3687.t1,0,1,2,1,1,3
TrSC58v2_3687.t1.e1,0,3,7,6,2,13
TrSC58v2_3688.t1,0,0,0,0,4,1
TrSC58v2_3688.t1.e1,0,4,0,0,5,18
TrSC58v2_3689.t1,0,0,0,0,0,6
TrSC58v2_3689.t1.e1,0,0,4,4,4,5
TrSC58v2_3692.t1,0,0,1,12,8,1
TrSC58v2_3692.t1.e1,0,4,11,13,9,55
TrSC58v2_3694.t1,0,0,0,3,0,0
TrSC58v2_3694.t1.e1,0,4,4,4,4,16
TrSC58v2_3705.t1,0,0,0,0,0,1
TrSC58v2_3705.t1.e1,0,0,0,0,0,3
TrSC58v2_3706.t1,0,0,0,0,0,1
TrSC58v2_3706.t1.e1,0,0,0,0,0,1
TrSC58v2_3707.t1,0,0,0,0,2,8
TrSC58v2_3707.t1.e1,0,0,0,0,5,7
TrSC58v2_3711.t1,0,4,0,5,0,0
TrSC58v2_3711.t1.e1,0,5,11,6,0,21
TrSC58v2_3717.t1,0,0,0,6,1,10
TrSC58v2_3717.t1.e1,0,0,0,8,19,14
TrSC58v2_3962.t1,0,1,0,12,3,19
TrSC58v2_3962.t1.e1,0,4,0,16,10,20
TrSC58v2_3965.t1,0,0,3,13,0,2
TrSC58v2_3965.t1.e1,0,11,4,16,8,40
TrSC58v2_3969.t1,0,0,0,5,0,11
TrSC58v2_3969.t1.e1,0,0,0,6,0,13
TrSC58v2_3972.t1,0,1,0,3,4,20
TrSC58v2_3972.t1.e1,0,3,0,3,4,23
TrSC58v2_3979.t1,0,0,1,0,4,1
TrSC58v2_3979.t1.e1,0,0,1,5,4,12
TrSC58v2_3980.t1,0,5,10,2,2,24
TrSC58v2_3980.t1.e1,0,7,11,3,3,38
TrSC58v2_3982.t1,0,0,0,0,1,13
TrSC58v2_3982.t1.e1,0,11,4,15,8,15
TrSC58v2_3988.t1,0,1,5,8,4,18
TrSC58v2_3988.t1.e1,0,7,5,9,7,19
TrSC58v2_4225.t1,0,0,6,8,0,0
TrSC58v2_4225.t1.e1,0,0,7,10,0,29
TrSC58v2_4249.t1,0,1,4,6,2,32
TrSC58v2_4249.t1.e1,0,4,5,7,16,34
MSTRG.4120.1,0,4,17,14,19,54
TrSC58v2_4465.t1,0,2,3,4,1,6
TrSC58v2_4465.t1.e1,0,2,3,5,2,7
TrSC58v2_4468.t1,0,0,8,23,14,28
TrSC58v2_4468.t1.e1,0,0,12,27,16,38
TrSC58v2_4469.t1,0,0,7,6,1,12
TrSC58v2_4469.t1.e1,0,0,8,7,9,15
TrSC58v2_4471.t1,0,0,1,1,0,8
TrSC58v2_4471.t1.e1,0,0,2,4,0,9
TrSC58v2_4476.t1,0,14,2,1,9,51
TrSC58v2_4476.t1.e1,0,17,13,52,10,62
TrSC58v2_4477.t1,0,0,0,1,1,8
TrSC58v2_4477.t1.e1,0,4,0,13,1,9
TrSC58v2_4478.t1,0,1,0,1,1,13
TrSC58v2_4478.t1.e1,0,5,0,6,4,16
TrSC58v2_4479.t1,0,0,0,0,0,1
TrSC58v2_4479.t1.e1,0,0,0,0,0,3
TrSC58v2_4481.t1,0,1,0,1,2,11
TrSC58v2_4481.t1.e1,0,2,0,10,10,12
TrSC58v2_4482.t1,0,2,4,10,1,21
TrSC58v2_4482.t1.e1,0,6,5,12,23,23
TrSC58v2_4486.t1,0,1,4,3,2,11
TrSC58v2_4486.t1.e1,0,7,5,3,5,11
TrSC58v2_4488.t1,0,0,1,0,0,5
TrSC58v2_4488.t1.e1,0,0,4,2,6,5
TrSC58v2_4490.t1,0,3,2,6,1,17
TrSC58v2_4490.t1.e1,0,2,4,7,3,13
TrSC58v2_4501.t1,0,3,6,5,11,23
TrSC58v2_4501.t1.e1,0,4,7,16,16,25
TrSC58v2_4718.t1,0,1,1,0,1,6
TrSC58v2_4718.t1.e1,0,3,1,4,5,7
TrSC58v2_4722.t1,0,0,1,0,0,7
TrSC58v2_4722.t1.e1,0,0,3,7,0,8
TrSC58v2_4918.t1,0,3,1,13,2,18
TrSC58v2_4918.t1.e1,0,4,4,14,3,22
TrSC58v2_4919.t1,0,0,0,0,0,10
TrSC58v2_4919.t1.e1,0,3,3,0,4,12
TrSC58v2_5120.t1,0,0,0,0,0,0
TrSC58v2_5120.t1.e1,0,0,0,0,0,0
TrSC58v2_5123.t1,0,0,0,0,0,0
TrSC58v2_5123.t1.e1,0,0,0,0,0,0
TrSC58v2_5124.t1,0,0,0,0,0,0
TrSC58v2_5124.t1.e1,0,0,0,0,0,0
TrSC58v2_5126.t1,0,0,0,1,0,1
TrSC58v2_5126.t1.e1,0,0,0,2,0,1
TrSC58v2_5128.t1,0,0,4,9,0,6
TrSC58v2_5128.t1.e1,0,0,5,11,0,11
TrSC58v2_5132.t1,0,7,8,2,8,4
TrSC58v2_5132.t1.e1,0,8,10,20,9,63
TrSC58v2_5134.t1,0,0,1,0,10,17
TrSC58v2_5134.t1.e1,0,0,3,0,8,18
TrSC58v2_5139.t1,0,1,1,11,1,15
TrSC58v2_5139.t1.e1,0,3,8,12,6,17
TrSC58v2_5412.t1,0,0,0,0,1,7
TrSC58v2_5412.t1.e1,0,0,0,0,2,8
TrSC58v2_5415.t1,0,1,5,2,6,22
TrSC58v2_5415.t1.e1,0,10,6,6,7,21
TrSC58v2_5421.t1,0,2,1,9,2,20
TrSC58v2_5421.t1.e1,0,15,25,11,16,21
TrSC58v2_5422.t1,0,0,5,20,0,51
TrSC58v2_5422.t1.e1,0,0,42,30,37,57
TrSC58v2_5426.t1,0,0,0,16,6,33
TrSC58v2_5426.t1.e1,0,7,5,22,7,28
TrSC58v2_5427.t1,0,0,2,1,0,17
TrSC58v2_5427.t1.e1,0,0,2,6,0,14
TrSC58v2_5436.t1,0,2,0,0,0,5
TrSC58v2_5436.t1.e1,0,8,9,17,3,9
TrSC58v2_5451.t1,0,0,0,4,0,7
TrSC58v2_5451.t1.e1,0,0,11,4,21,10
TrSC58v2_5452.t1,0,0,1,0,4,1
TrSC58v2_5452.t1.e1,0,0,2,2,5,24
TrSC58v2_5453.t1,0,1,0,0,1,0
TrSC58v2_5453.t1.e1,0,1,0,0,1,1
TrSC58v2_5460.t1,0,0,3,0,4,15
TrSC58v2_5460.t1.e1,0,0,5,8,5,17
TrSC58v2_5465.t1,0,0,0,3,1,1
TrSC58v2_5465.t1.e1,0,0,0,3,8,8
TrSC58v2_5466.t1,0,0,1,0,10,1
TrSC58v2_5466.t1.e1,0,0,6,12,11,5
TrSC58v2_5468.t1,0,0,3,5,1,4
TrSC58v2_5468.t1.e1,0,0,3,6,3,23
TrSC58v2_5470.t1,0,8,7,29,16,64
TrSC58v2_5470.t1.e1,0,10,11,31,19,80
TrSC58v2_5476.t1,0,0,0,1,0,1
TrSC58v2_5476.t1.e1,0,0,3,15,0,16
TrSC58v2_5477.t1,0,0,0,8,0,23
TrSC58v2_5477.t1.e1,0,4,7,12,4,30
TrSC58v2_5479.t1,0,0,5,0,0,38
TrSC58v2_5479.t1.e1,0,7,7,16,24,43
TrSC58v2_5481.t1,0,0,10,0,0,10
TrSC58v2_5481.t1.e1,0,5,13,4,4,13
TrSC58v2_5557.t1,0,0,0,2,1,17
TrSC58v2_5557.t1.e1,0,8,0,4,4,21
TrSC58v2_5558.t1,0,0,0,1,0,2
TrSC58v2_5558.t1.e1,0,0,0,11,0,18
TrSC58v2_5562.t1,0,0,1,9,0,4
TrSC58v2_5562.t1.e1,0,15,1,10,12,39
TrSC58v2_5564.t1,0,0,0,0,1,0
TrSC58v2_5564.t1.e1,0,0,0,8,1,8
TrSC58v2_5566.t1,0,0,0,5,0,0
TrSC58v2_5566.t1.e1,0,5,7,6,0,0
TrSC58v2_5573.t1,0,0,4,20,1,30
TrSC58v2_5573.t1.e1,0,0,5,18,6,35
TrSC58v2_5580.t1,0,1,3,43,10,33
TrSC58v2_5580.t1.e1,0,4,25,1,13,37
TrSC58v2_5592.t1,0,0,0,7,0,2
TrSC58v2_5592.t1.e1,0,0,0,1,0,18
TrSC58v2_5599.t1,0,1,2,2,2,16
TrSC58v2_5599.t1.e1,0,2,3,6,3,18
TrSC58v2_5600.t1,0,0,0,6,6,14
TrSC58v2_5600.t1.e1,0,0,3,6,6,19
TrSC58v2_5602.t1,0,0,0,2,0,2
TrSC58v2_5602.t1.e1,0,0,5,6,0,3
TrSC58v2_5603.t1,0,5,2,11,0,21
TrSC58v2_5603.t1.e1,0,6,6,13,7,36
TrSC58v2_5604.t1,0,4,3,1,2,4
TrSC58v2_5604.t1.e1,0,5,4,6,2,5
TrSC58v2_5605.t1,0,2,0,8,1,25
TrSC58v2_5605.t1.e1,0,3,0,11,7,27
TrSC58v2_5607.t1,0,0,1,2,6,16
TrSC58v2_5607.t1.e1,0,7,27,8,7,17
TrSC58v2_5610.t1,0,0,0,15,5,3
TrSC58v2_5610.t1.e1,0,10,5,19,7,56
TrSC58v2_5616.t1,0,1,0,1,2,9
TrSC58v2_5616.t1.e1,0,3,3,7,2,7
TrSC58v2_5617.t1,0,4,2,7,5,37
TrSC58v2_5617.t1.e1,0,4,16,8,7,36
TrSC58v2_5623.t1,0,6,11,7,7,27
TrSC58v2_5623.t1.e1,0,7,13,34,7,28
TrSC58v2_5625.t1,0,0,3,1,5,41
TrSC58v2_5625.t1.e1,0,5,4,23,6,44
TrSC58v2_5775.t1,0,2,1,4,5,14
TrSC58v2_5775.t1.e1,0,1,5,3,4,11
TrSC58v2_5777.t1,0,1,0,2,1,7
TrSC58v2_5777.t1.e1,0,1,0,3,1,8
TrSC58v2_5785.t1,0,0,0,2,2,15
TrSC58v2_5785.t1.e1,0,0,0,3,6,16
TrSC58v2_5786.t1,0,0,0,1,5,4
TrSC58v2_5786.t1.e1,0,2,4,17,6,21
MSTRG.5649.1,0,9,2,8,10,34
TrSC58v2_5793.t1,0,0,0,0,4,12
TrSC58v2_5793.t1.e1,0,0,4,0,5,13
TrSC58v2_5795.t1,0,9,8,9,16,63
TrSC58v2_5795.t1.e1,0,9,10,12,18,59
TrSC58v2_6059.t1,0,0,1,2,0,19
TrSC58v2_6059.t1.e1,0,0,9,13,20,22
TrSC58v2_6063.t1,0,1,0,0,0,2
TrSC58v2_6063.t1.e1,0,6,0,4,11,19
TrSC58v2_6065.t1,0,0,0,0,1,23
TrSC58v2_6065.t1.e1,0,4,4,4,25,26
TrSC58v2_6067.t1,0,0,4,9,1,29
TrSC58v2_6067.t1.e1,0,0,19,10,6,32
TrSC58v2_6068.t1,0,8,5,13,12,34
TrSC58v2_6068.t1.e1,0,8,6,13,12,34
TrSC58v2_6075.t1.e1,0,0,0,1,0,0
TrSC58v2_6075.t1,0,0,0,1,0,0
TrSC58v2_6076.t1.e1,0,0,0,0,0,0
TrSC58v2_6076.t1,0,0,0,0,0,0
TrSC58v2_6078.t1,0,1,1,1,1,4
TrSC58v2_6078.t1.e1,0,1,1,1,7,4
TrSC58v2_6238.t1,0,0,13,13,11,62
TrSC58v2_6238.t1.e1,0,4,14,16,13,68
TrSC58v2_6246.t1,0,0,10,7,0,16
TrSC58v2_6246.t1.e1,0,4,13,9,4,20
TrSC58v2_6249.t1,0,0,0,8,5,2
TrSC58v2_6249.t1.e1,0,3,5,10,7,59
TrSC58v2_6256.t1,0,4,12,16,7,73
TrSC58v2_6256.t1.e1,0,6,17,22,8,77
TrSC58v2_6257.t1,0,0,3,0,0,5
TrSC58v2_6257.t1.e1,0,8,4,13,4,7
TrSC58v2_6359.t1.e1,0,0,0,1,0,0
TrSC58v2_6359.t1,0,0,0,1,0,0
TrSC58v2_6363.t1,0,0,0,1,1,1
TrSC58v2_6363.t1.e1,0,0,1,2,1,8
TrSC58v2_6365.t1,0,0,1,4,5,7
TrSC58v2_6365.t1.e1,0,0,2,3,5,6
TrSC58v2_6479.t1,0,0,0,1,0,0
TrSC58v2_6479.t1.e1,0,0,0,2,0,0
TrSC58v2_6480.t1,0,1,3,5,1,6
TrSC58v2_6480.t1.e1,0,2,4,5,2,21
MSTRG.6345.1,0,0,4,2,2,23
TrSC58v2_6508.t1,0,0,0,1,2,0
TrSC58v2_6508.t1.e1,0,1,7,13,2,6
TrSC58v2_6514.t1,0,0,1,0,1,22
TrSC58v2_6514.t1.e1,0,4,2,0,3,24
TrSC58v2_6515.t1,0,0,2,0,0,1
TrSC58v2_6515.t1.e1,0,3,3,0,11,16
TrSC58v2_6516.t1,0,2,2,3,1,1
TrSC58v2_6516.t1.e1,0,5,13,4,2,21
TrSC58v2_6609.t1,0,1,0,0,0,0
TrSC58v2_6609.t1.e1,0,1,0,3,0,3
TrSC58v2_6610.t1,0,0,0,0,0,1
TrSC58v2_6610.t1.e1,0,0,0,5,0,2
TrSC58v2_6612.t1,0,0,1,1,1,0
TrSC58v2_6612.t1.e1,0,1,1,5,4,6
TrSC58v2_6613.t1,0,0,2,1,0,4
TrSC58v2_6613.t1.e1,0,0,3,1,2,4
TrSC58v2_6614.t1,0,0,1,1,1,2
TrSC58v2_6614.t1.e1,0,0,1,1,1,1
TrSC58v2_6615.t1,0,0,0,1,0,1
TrSC58v2_6615.t1.e1,0,0,0,1,0,1
TrSC58v2_6719.t1,0,1,3,13,1,22
TrSC58v2_6719.t1.e1,0,2,3,16,11,22
TrSC58v2_6726.t1,0,0,2,4,2,19
TrSC58v2_6726.t1.e1,0,0,2,4,5,15
TrSC58v2_6727.t1,0,1,0,4,6,8
TrSC58v2_6727.t1.e1,0,7,0,3,7,9
TrSC58v2_6731.t1,0,1,1,9,0,15
TrSC58v2_6731.t1.e1,0,10,5,9,0,17
TrSC58v2_6733.t1,0,0,10,4,0,23
TrSC58v2_6733.t1.e1,0,3,10,4,7,28
TrSC58v2_6734.t1,0,1,0,3,1,13
TrSC58v2_6734.t1.e1,0,5,0,10,4,15
TrSC58v2_6736.t1,0,0,1,0,0,2
TrSC58v2_6736.t1.e1,0,0,7,8,0,22
TrSC58v2_6737.t1,0,0,0,2,1,21
TrSC58v2_6737.t1.e1,0,0,10,4,4,21
TrSC58v2_6738.t1,0,0,0,0,0,0
TrSC58v2_6738.t1.e1,0,0,8,5,7,8
TrSC58v2_6740.t1,0,0,0,0,0,1
TrSC58v2_6740.t1.e1,0,10,0,7,3,7
TrSC58v2_6748.t1,0,0,0,0,0,0
TrSC58v2_6748.t1.e1,0,0,0,0,0,0
TrSC58v2_6751.t1,0,0,2,3,2,11
TrSC58v2_6751.t1.e1,0,0,4,4,9,12
TrSC58v2_6753.t1,0,0,11,0,0,8
TrSC58v2_6753.t1.e1,0,4,13,4,4,10
TrSC58v2_6754.t1,0,8,6,0,10,29
TrSC58v2_6754.t1.e1,0,9,9,7,13,31
TrSC58v2_6755.t1,0,4,8,0,3,12
TrSC58v2_6755.t1.e1,0,5,10,0,4,15
TrSC58v2_6759.t1,0,0,6,0,0,1
TrSC58v2_6759.t1.e1,0,0,7,11,8,37
TrSC58v2_6764.t1,0,1,0,1,8,12
TrSC58v2_6764.t1.e1,0,7,5,2,10,17
TrSC58v2_6768.t1,0,0,1,1,1,4
TrSC58v2_6768.t1.e1,0,8,8,4,6,5
