gene_id,SRR21831518,SRR21831519,SRR21831520,SRR21837144,SRR21837145,SRR21837146
MSTRG.2686|CYSP,7,24,32,61,40,114
MSTRG.2689|TRSC58_01257,4,13,12,27,19,45
MSTRG.2691|Cnot7,2,9,17,36,18,41
MSTRG.2692|TcCL_NonESM00404,3,2,0,4,4,17
MSTRG.2693|TRSC58_01258,8,5,4,18,20,42
MSTRG.2695|CFAP47,26,18,109,99,59,296
MSTRG.2696|TcYC6_0094160,3,5,30,17,23,43
MSTRG.2697|apaH,8,7,52,68,95,164
MSTRG.2698|TRSC58_00470,9,4,21,37,28,108
MSTRG.2699|TRSC58_03138,4,8,21,22,13,47
MSTRG.2700|RRP45A,8,4,11,42,13,72
MSTRG.2701|TRSC58_05819,14,0,21,17,4,47
MSTRG.2702,11,12,20,57,24,71
MSTRG.2703|TRSC58_04257,6,4,10,21,9,31
MSTRG.2704|TRSC58_05543,5,0,8,4,8,25
MSTRG.2705|ALATS,19,36,74,87,12,221
MSTRG.2707|RL14,46,74,135,163,81,474
MSTRG.2708|TRSC58_03034,4,7,24,43,13,111
MSTRG.2709|At2g35920,3,5,7,36,13,83
MSTRG.2710|SPCC1840.07c,3,0,20,4,4,21
MSTRG.2712,31,19,71,82,64,189
MSTRG.2715|CATR,6,1,5,18,5,22
TrSC58v2_2776|CATR,1,1,1,2,5,22
MSTRG.2716|CATR,6,2,6,12,5,22
TrSC58v2_2777|CATR,1,1,1,9,4,1
MSTRG.2717|rsph10b,8,8,20,21,9,42
TrSC58v2_2778|rsph10b,0,0,0,0,8,38
MSTRG.2718|Tc_MARK_202,4,0,0,0,6,14
TrSC58v2_2779|Tc_MARK_202,0,0,0,0,5,12
MSTRG.2720|IFT74,9,11,35,71,22,100
TrSC58v2_2781|IFT74,6,9,32,6,19,95
MSTRG.2721|FPS2,12,7,12,10,4,16
TrSC58v2_2782|FPS2,1,0,1,7,0,13
MSTRG.2722|Zdhhc11,6,4,4,11,0,17
TrSC58v2_2783|Zdhhc11,0,0,3,10,0,15
MSTRG.2724|TbgDal_IV3690,14,7,30,39,38,70
TrSC58v2_2785|TbgDal_IV3690,11,7,20,27,30,67
MSTRG.2725|TRSC58_00679,4,3,15,6,11,22
TrSC58v2_2786|TRSC58_00679,4,0,14,5,8,17
MSTRG.2726|ATG8,7,1,2,2,12,6
TrSC58v2_2787|ATG8,0,1,0,2,3,5
MSTRG.2727|ROPE,3,4,11,8,29,23
TrSC58v2_2788|ROPE,2,0,10,7,0,19
MSTRG.2729|TRSC58_01050,4,0,9,8,5,11
TrSC58v2_2790|TRSC58_01050,0,0,8,6,0,11
MSTRG.2730|HAT2,2,2,4,5,4,34
TrSC58v2_2791|HAT2,1,2,0,0,4,32
MSTRG.2731|infB,8,5,17,9,12,60
TrSC58v2_2792|infB,6,0,14,8,8,9
MSTRG.2732|TRSC58_02749,4,9,30,20,12,49
TrSC58v2_2793|TRSC58_02749,3,0,21,18,0,43
MSTRG.2733|gp63,5,2,2,9,11,17
MSTRG.2734|Tc_MARK_1197,51,16,56,118,81,337
MSTRG.2735,13,24,37,75,47,247
MSTRG.2736|TCSYLVIO_008443,2,7,13,9,8,42
MSTRG.2737,104,84,284,296,251,876
MSTRG.2738,39,39,122,152,139,431
MSTRG.2740|TcYC6_0000870,108,108,259,428,315,1035
MSTRG.2741|TcYC6_0000380,41,80,130,145,130,514
MSTRG.2742|At3g52640/At3g52650,44,61,104,103,67,428
MSTRG.2743|primpol,17,8,23,18,24,105
MSTRG.2744|TRSC58_04321,15,0,14,7,15,92
MSTRG.2745|TRSC58_05703,15,3,31,13,11,43
MSTRG.2746|SPAC25H1.08c,7,11,11,9,9,44
MSTRG.2748|TRSC58_03061,19,9,8,11,21,71
MSTRG.2749|TRSC58_02278,6,9,13,17,2,72
MSTRG.2750|Tc_MARK_8388,25,3,2,10,8,96
MSTRG.2751|TRSC58_02846,33,24,26,18,18,97
MSTRG.2752|TRSC58_04887,7,14,10,7,5,29
MSTRG.2753|DQ04_09981000,6,8,9,13,17,30
MSTRG.2754|DDX10,15,24,6,35,22,96
MSTRG.2755|NF7O,14,11,8,11,4,58
MSTRG.2756|TRSC58_01848,3,0,3,20,7,52
MSTRG.2757|ptrB,36,15,32,71,45,138
MSTRG.2758|lsg1,37,42,93,77,68,284
MSTRG.2760|Dbt,21,4,3,22,11,64
MSTRG.2761|TRSC58_03655,20,20,7,40,17,88
MSTRG.2762|TRSC58_05268,19,5,11,25,23,43
MSTRG.2763|rppH,4,3,10,15,5,29
MSTRG.2764|TCSYLVIO_009885,5,0,7,4,4,11
MSTRG.2766|BSL1,23,4,15,35,25,92
MSTRG.2768|NLRC3,5,5,4,4,8,34
MSTRG.2769|Tc_MARK_8426,7,5,28,14,10,46
MSTRG.2770|Ddx21,45,22,74,10,103,75
MSTRG.2771|DDB_G0292624,16,7,12,0,19,50
MSTRG.2772|dlc-1,6,0,14,2,2,14
MSTRG.2773|TRSC58_05841,20,6,23,13,27,122
MSTRG.2774|Tc00.1047053510353.10,11,9,38,67,26,104
MSTRG.2775|CYAA,12,16,42,24,30,140
MSTRG.2776|Lama1,26,17,16,43,24,169
MSTRG.2777|SAR1A,3,9,17,36,5,41
MSTRG.2778|TRSC58_03083,5,0,10,16,22,57
MSTRG.2781|TRSC58_04996,8,9,0,9,7,44
MSTRG.2782|TRSC58_03452,4,5,16,29,11,81
MSTRG.2783|rnf10,25,27,65,69,29,180
MSTRG.2785|Parp2,2,4,4,19,4,22
MSTRG.2788|Wdr35,10,28,35,58,20,138
MSTRG.2789|Slu7,19,13,26,27,15,146
MSTRG.2791|tpm,4,4,20,8,6,40
MSTRG.2792|TRSC58_03838,12,11,5,18,4,54
MSTRG.2793|TRSC58_02483,19,33,20,29,55,145
MSTRG.2794|TRSC58_02729,13,0,12,41,27,110
MSTRG.2795|prs,3,11,8,26,11,53
MSTRG.2796|EFHC2,4,37,24,45,36,165
MSTRG.2797|HOP3,24,41,62,130,74,317
MSTRG.2798|TRSC58_05950,15,11,50,48,34,105
MSTRG.2799|Tc_MARK_8972,5,0,4,21,3,36
TrSC58v2_2885|Tc_MARK_8972,4,0,4,16,0,24
MSTRG.2800|HDA1,4,4,8,4,8,25
TrSC58v2_2886|HDA1,0,0,0,1,7,22
MSTRG.2801|C4B63_31g167,3,19,11,13,8,49
TrSC58v2_2887|C4B63_31g167,0,0,1,3,0,1
TrSC58v2_2888|si:dkey-18l1.1,8,3,0,23,16,74
MSTRG.2802|si:dkey-18l1.1,8,4,11,32,19,92
MSTRG.2804|tmem65,7,12,12,20,12,58
TrSC58v2_2890|tmem65,0,1,10,17,11,50
MSTRG.2805|TRSC58_02160,17,15,27,21,9,86
TrSC58v2_2891|TRSC58_02160,12,13,21,18,7,72
MSTRG.2806|TRSC58_00137,2,0,3,3,4,10
TrSC58v2_2892|TRSC58_00137,1,0,1,2,1,9
MSTRG.2808|NEK1,2,14,22,47,48,74
TrSC58v2_2894|NEK1,1,11,19,43,35,62
MSTRG.2809|TRSC58_02480,11,3,12,12,4,42
TrSC58v2_2895|TRSC58_02480,2,2,1,1,0,38
MSTRG.2810|TRZ3,7,9,21,23,19,69
TrSC58v2_2896|TRZ3,5,0,19,16,14,62
MSTRG.2811|POLB,3,9,13,6,6,34
TrSC58v2_2897|POLB,0,7,12,5,5,32
MSTRG.2812|POLB,7,17,7,35,23,65
TrSC58v2_2898|POLB,5,0,6,31,2,60
MSTRG.2813|DDB_G0292454,8,8,6,6,5,19
TrSC58v2_2899|DDB_G0292454,0,0,0,5,5,16
MSTRG.2815|Tc_MARK_221,14,8,20,32,30,92
MSTRG.2816|TRSC58_03892,4,7,27,4,14,34
MSTRG.2817|gtf-2H2C,11,11,8,26,2,68
MSTRG.2820|ube2m,4,7,7,10,0,32
MSTRG.2821|cdc20,19,13,54,61,39,213
MSTRG.2823|GRIK2,5,25,55,64,54,162
MSTRG.2825|smyd2b,3,0,5,23,12,52
MSTRG.2826|TRSC58_00185,3,3,11,11,9,18
MSTRG.2827|cha,5,21,24,33,35,136
MSTRG.2828|TRSC58_00185,6,8,12,18,9,33
MSTRG.2829|cha,25,43,143,133,131,489
MSTRG.2830|TRSC58_02805,3,7,22,38,19,97
MSTRG.2831|SLC27A2,12,14,48,49,27,110
MSTRG.2831|SGN1,11,10,8,22,5,26
MSTRG.2832,10,0,26,19,0,53
MSTRG.2832|TRSC58_02158,8,10,5,34,16,93
MSTRG.2833|DHRSX,5,7,28,24,4,52
MSTRG.2834|dpchH,15,0,21,31,21,91
MSTRG.2836|AN8748,14,7,17,33,19,96
MSTRG.2838|C3747_11g87,11,9,42,63,21,91
MSTRG.2840|TRSC58_05995,14,23,24,77,43,162
MSTRG.2841|CYCU4-1,18,15,11,64,15,110
MSTRG.2843|PLAA,5,15,39,41,25,127
MSTRG.2844|PTAR1,6,0,5,0,15,40
MSTRG.2845|dnajc19,10,3,13,13,11,39
MSTRG.2846|TcBrA4_0010660,19,13,41,36,32,100
MSTRG.2847|TRSC58_03693,9,5,4,20,21,53
MSTRG.2849|TRSC58_04729,8,8,14,41,40,125
MSTRG.2850|TRSC58_01343,15,47,32,68,70,164
MSTRG.2851|C3747_11g69,4,19,24,40,35,136
MSTRG.2852|TRSC58_00245,11,11,34,40,6,101
MSTRG.2853|Tc_MARK_167,11,5,15,14,4,56
MSTRG.2854|TcYC6_0083650,11,29,19,38,32,114
MSTRG.2855|VPS34,16,26,43,79,42,146
MSTRG.2856|TBCD,4,19,55,64,59,223
MSTRG.2857|SPCC4B3.11c,4,0,4,8,13,30
MSTRG.2858|RPL26B,29,37,54,83,69,427
MSTRG.2859|TKL1,33,50,121,118,112,459
MSTRG.2860|RPS8A,51,67,98,167,150,544
MSTRG.2861|RPS8A,53,71,103,174,153,572
MSTRG.2862|Lztr1,12,3,4,11,12,46
MSTRG.2863|TRSC58_06041,4,4,4,9,4,10
MSTRG.2864|TRSC58_06467,10,0,11,5,5,28
MSTRG.2869|TRSC58_02566,6,16,16,12,11,97
MSTRG.2870|Tc_MARK_118,14,7,52,85,67,196
MSTRG.2871|GCAT,35,66,85,113,60,301
MSTRG.2872|TRSC58_00990,12,6,11,23,10,82
MSTRG.2873|TcSYL_0103570,2,0,8,4,7,6
MSTRG.2874|GCAT,38,68,89,118,65,318
MSTRG.2875|TRSC58_00990,13,6,11,24,11,80
MSTRG.2876|TcSYL_0103570,2,0,6,4,3,4
MSTRG.2877|GCAT,30,38,71,96,42,234
MSTRG.2878|TRSC58_00990,14,7,11,24,11,78
MSTRG.2879|TcSYL_0103570,2,4,6,6,6,6
MSTRG.2880|GCAT,21,32,54,71,34,181
MSTRG.2881|TRSC58_00990,7,5,7,10,7,34
MSTRG.2882|GUN1,5,0,4,4,0,24
MSTRG.2883|rpl-12,63,40,88,144,106,360
MSTRG.2886|clpB,5,3,6,15,7,45
MSTRG.2887,32,8,137,194,117,517
MSTRG.2888|TRSC58_04149,8,15,51,54,40,181
MSTRG.2889|OLE1,7,14,22,27,14,78
MSTRG.2890|TRSC58_00184,5,3,14,24,15,71
MSTRG.2891|TRSC58_04149,8,14,48,51,38,171
MSTRG.2892|OLE1,6,14,23,29,15,82
MSTRG.2893|TRSC58_00184,5,3,13,22,16,72
MSTRG.2887|TRSC58_04149,2,22,3,7,2,3
MSTRG.2884|OLE1,6,14,24,29,16,84
MSTRG.2885|nle1,3,8,7,30,14,76
MSTRG.2896|XPD,9,3,12,9,9,54
MSTRG.2894|CUL1,9,8,24,43,23,30
MSTRG.2899|TM35_000153140,7,4,35,48,67,100
MSTRG.2900|C3747_76g206,4,0,0,0,3,3
TrSC58v2_2987|C3747_76g206,0,0,0,0,2,3
MSTRG.2901|tma16,8,4,19,19,10,19
MSTRG.2903|Tbc1d8b,10,0,58,57,46,143
MSTRG.2906|w,4,4,17,20,19,70
MSTRG.2909|TRSC58_02378,4,13,19,52,18,80
MSTRG.2910|TRSC58_05223,4,0,0,7,17,21
MSTRG.2913|TRSC58_05871,3,16,4,4,12,42
MSTRG.2914|TRSC58_03326,4,3,2,15,4,31
MSTRG.2915|TcYC6_0121730,2,0,0,9,9,14
MSTRG.2918|TRSC58_04006,8,7,5,8,4,59
MSTRG.2920|esf1,14,15,37,48,21,92
MSTRG.2922|BDP1,4,10,8,16,5,27
MSTRG.2923|PIMT1,4,0,0,25,16,28
MSTRG.2924,10,11,33,21,26,62
MSTRG.2925|C3747_91g80,4,10,15,19,9,60
MSTRG.2927|DRC1,2,18,15,39,20,79
MSTRG.2928|TCDM_05952,3,4,25,22,28,91
MSTRG.2931|TRSC58_00227,3,18,21,15,20,25
MSTRG.2932|PMGI,19,31,41,79,32,126
MSTRG.2933|Tc00.1047053506247.320,11,5,18,23,13,32
MSTRG.2935|TcYC6_0121520,8,4,13,4,5,19
MSTRG.2936|tmem184C,9,8,21,9,10,39
MSTRG.2939|SLC25A15,4,0,3,9,9,16
MSTRG.2940|Spef2,7,8,32,43,28,134
MSTRG.2941|TRSC58_00369,3,3,16,14,9,26
MSTRG.2944|TRSC58_05886,21,11,28,35,10,108
MSTRG.2945|BETAC-AD,11,31,35,52,67,202
MSTRG.2946|PSR2,8,2,0,46,30,65
MSTRG.2947|Smyd5,4,15,16,26,5,94
MSTRG.2948|SPBC115.02c,8,7,9,12,12,46
MSTRG.2949|UFL1,15,12,23,12,13,78
MSTRG.2951|Tc_MARK_6115,11,0,10,11,5,28
MSTRG.2952|AVT6E,3,6,9,8,9,29
MSTRG.2953|tmem65,3,13,4,43,29,33
MSTRG.2955|TRSC58_05903,4,7,4,12,25,45
MSTRG.2957|THYN1,4,3,4,10,4,11
MSTRG.2961|NUP155,12,10,35,75,64,151
MSTRG.2963|cct8,9,13,61,54,31,173
MSTRG.2965|TRSC58_01506,3,0,6,14,12,51
MSTRG.2967|BS2,35,131,237,180,195,843
MSTRG.2968|TRSC58_03917,4,11,17,28,7,32
MSTRG.3287|TRSC58_00820,0,4,18,11,11,52
MSTRG.3304|C3747_38g288,0,2,0,0,11,45
MSTRG.3315|TRSC58_05221,0,0,12,3,6,29
MSTRG.3323|TCSYLVIO_009237,0,4,15,11,5,47
MSTRG.3328|cmd-1,0,0,0,4,2,11
MSTRG.3329|TRSC58_02645,0,0,5,12,7,38
MSTRG.3330|NUDT5,0,0,4,8,0,15
TrSC58v2_3430|alr2800,0,0,0,0,2,13
MSTRG.3332|alr2800,0,0,4,16,12,14
TrSC58v2_3433|TRSC58_03405,0,0,0,0,0,2
MSTRG.3335|TRSC58_03405,0,4,4,19,4,63
TrSC58v2_3434|CYS1,0,0,0,0,0,5
MSTRG.3336|CYS1,0,0,0,0,0,5
TrSC58v2_3436|TRSC58_05074,0,1,1,0,0,1
MSTRG.3338|TRSC58_05074,0,6,13,3,0,21
TrSC58v2_3439|Ndufaf6,0,0,0,0,0,10
MSTRG.3341|Ndufaf6,0,0,16,12,12,13
TrSC58v2_3441|Tomm34,0,0,2,1,1,27
MSTRG.3343|Tomm34,0,0,11,30,21,45
TrSC58v2_3442|UBIQP,0,0,1,1,1,3
MSTRG.3344|UBIQP,0,0,1,1,1,3
TrSC58v2_3445|TRSC58_04020,0,1,0,0,0,2
MSTRG.3347|TRSC58_04020,0,8,11,0,4,6
TrSC58v2_3454|TRSC58_06369,0,1,1,1,1,13
MSTRG.3356|TRSC58_06369,0,2,8,6,6,15
TrSC58v2_3456|TRSC58_06369,0,1,4,1,4,11
MSTRG.3358|TRSC58_06369,0,2,5,6,5,16
TrSC58v2_3457|cid1,0,0,3,0,7,1
MSTRG.3359|cid1,0,4,4,0,8,18
TrSC58v2_3462|TRSC58_05444,0,0,5,11,11,1
MSTRG.3364|TRSC58_05444,0,3,6,13,17,52
TrSC58v2_3467|DQ04_02101170,0,1,2,4,0,6
MSTRG.3369|DQ04_02101170,0,1,3,4,2,7
TrSC58v2_3471|At5g66650,0,0,0,2,5,6
MSTRG.3373|At5g66650,0,0,0,11,5,7
TrSC58v2_3474|TRSC58_02214,0,0,0,2,5,26
MSTRG.3376|TRSC58_02214,0,5,6,34,7,32
TrSC58v2_3476|dyrk2,0,1,5,3,0,2
MSTRG.3378|dyrk2,0,1,7,11,11,78
TrSC58v2_3479|TcYC6_0021970,0,0,6,0,0,8
MSTRG.3381|TcYC6_0021970,0,0,17,0,4,7
TrSC58v2_3378|TvY486_1015550,1,2,1,4,3,9
MSTRG.3278|TvY486_1015550,1,3,1,4,8,28
MSTRG.3279|gdhA,6,7,24,28,18,64
TrSC58v2_3379|gdhA,5,5,22,25,14,58
MSTRG.3280|TRSC58_06197,2,4,8,3,3,15
TrSC58v2_3380|TRSC58_06197,0,1,0,2,1,12
MSTRG.3281,36,33,125,141,112,544
MSTRG.3282|lipB,3,0,4,18,0,29
MSTRG.3283|TRSC58_03476,13,12,32,38,39,149
MSTRG.3284|VHA-E3,7,7,14,55,17,88
MSTRG.3285|TcCL_ESM03688,6,9,7,8,4,35
MSTRG.3286|TRSC58_03981,7,7,12,35,0,62
MSTRG.3288|Capsl,27,8,25,20,22,61
MSTRG.3289|CYP40,3,5,9,18,7,28
MSTRG.3290|TRSC58_02077,8,13,18,15,0,32
MSTRG.3291|AGD14,3,7,11,20,0,52
MSTRG.3292|TRSC58_04314,6,0,14,8,4,22
MSTRG.3293|Tbcc,16,15,22,33,15,58
MSTRG.3294|CBWD2,4,9,4,24,7,64
MSTRG.3295|TRSC58_00844,5,6,6,9,12,43
MSTRG.3296|HEXBP,12,18,22,29,22,120
MSTRG.3297|top3,16,24,24,34,16,145
MSTRG.3298,47,5,112,63,51,200
MSTRG.3299|artA,32,32,67,52,43,116
MSTRG.3300|PEPM,34,35,51,75,15,249
MSTRG.3301|Lamb1,12,13,29,19,19,61
MSTRG.3302|RFC2,9,7,13,20,3,74
MSTRG.3303|padh1,12,22,8,12,8,86
MSTRG.3305|TcBrA4_0024000,9,4,19,18,15,57
MSTRG.3306|SAHH,49,68,141,102,81,354
MSTRG.3307|TRSC58_01073,4,2,4,21,4,48
MSTRG.3308|TRSC58_03388,3,4,4,4,6,43
MSTRG.3309|v1g239264,32,22,45,38,36,205
MSTRG.3310|TRSC58_02007,3,18,10,22,7,103
MSTRG.3311,7,12,27,68,17,75
MSTRG.3311|SNF7,25,5,13,8,3,79
MSTRG.3312|At1g29880,20,27,47,80,40,167
MSTRG.3313|TRSC58_03925,13,17,25,57,44,124
MSTRG.3314|TRSC58_06344,4,20,19,18,12,43
MSTRG.3316|gcvT,5,2,10,17,5,58
MSTRG.3317|TRSC58_03541,37,22,25,40,26,102
MSTRG.3318|RSPH10B,7,11,16,40,15,48
MSTRG.3319|btf3l4,17,49,85,120,90,324
MSTRG.3320|RPL10A,47,41,64,120,48,309
MSTRG.3321|RPS27,19,15,46,71,35,179
MSTRG.3322|RPL34,62,27,112,114,74,417
MSTRG.3324|ndufaf3,9,9,11,47,30,85
MSTRG.3325|TRSC58_05288,6,7,11,23,10,80
MSTRG.3326|TcYC6_0007090,4,5,19,9,3,36
MSTRG.3327|TRSC58_02907,7,15,39,49,45,178
MSTRG.3331|TCTN3,3,2,19,16,11,66
TrSC58v2_3429|TCTN3,1,1,17,14,9,57
MSTRG.3333|TRSC58_01241,6,0,7,2,4,32
TrSC58v2_3431|TRSC58_01241,1,0,1,1,3,24
MSTRG.3334|TRSC58_02802,13,5,19,24,12,51
TrSC58v2_3432|TRSC58_02802,11,2,17,20,11,49
MSTRG.3337|DDB_G0293552,8,15,3,5,6,37
TrSC58v2_3435|DDB_G0293552,0,0,3,4,2,33
MSTRG.3339|SrpRalpha,4,26,17,13,10,94
TrSC58v2_3437|SrpRalpha,3,20,14,11,1,5
MSTRG.3340|TcCL_NonESM11189,22,0,4,14,5,22
TrSC58v2_3438|TcCL_NonESM11189,1,0,4,0,4,20
MSTRG.3342|TRSC58_06251,5,7,17,18,12,35
TrSC58v2_3440|TRSC58_06251,0,5,15,16,1,28
MSTRG.3345|ubq-1,4,5,12,9,10,24
TrSC58v2_3443|ubq-1,0,3,12,11,11,26
MSTRG.3346|TRSC58_06128,4,7,4,9,7,37
TrSC58v2_3444|TRSC58_06128,0,1,0,8,6,28
MSTRG.3348|TRSC58_01342,9,4,5,23,11,97
TrSC58v2_3446|TRSC58_01342,8,3,3,12,9,6
MSTRG.3349|cfap298-a,11,18,17,12,10,31
TrSC58v2_3447|cfap298-a,1,0,14,2,0,26
MSTRG.3350|TRSC58_04088,4,0,5,15,8,16
TrSC58v2_3448|TRSC58_04088,0,0,1,1,0,15
MSTRG.3351|TRSC58_06822,42,8,14,54,20,59
TrSC58v2_3449|TRSC58_06822,0,0,8,0,17,40
MSTRG.3352|GP85,7,6,18,35,4,90
MSTRG.3353|SLC36A4,1,3,15,32,12,22
TrSC58v2_3451|SLC36A4,1,2,0,1,0,16
MSTRG.3354|SLC36A4,1,3,10,28,13,25
TrSC58v2_3452|SLC36A4,0,3,8,4,1,23
MSTRG.3355|SLC36A4,1,2,10,27,8,23
TrSC58v2_3453|SLC36A4,0,2,8,0,6,18
MSTRG.3357|SLC36A4,1,2,10,28,8,23
TrSC58v2_3455|SLC36A4,1,2,7,0,6,18
MSTRG.3360|CBF5,4,21,8,19,9,32
TrSC58v2_3458|CBF5,0,1,6,16,8,30
MSTRG.3361|ATPF1G,3,12,9,10,20,25
TrSC58v2_3459|ATPF1G,2,2,8,9,1,24
MSTRG.3362|RPS6,80,47,109,162,89,378
TrSC58v2_3460|RPS6,1,39,77,104,69,272
MSTRG.3363|VAP,2,6,15,23,10,81
TrSC58v2_3461|VAP,0,5,11,22,9,67
MSTRG.3365|RPL37A,10,9,23,22,17,101
TrSC58v2_3463|RPL37A,9,9,19,20,16,78
MSTRG.3366|PSA5,8,14,3,12,4,67
TrSC58v2_3464|PSA5,0,0,3,2,0,8
MSTRG.3367|TRSC58_04145,7,31,13,15,14,49
TrSC58v2_3465|TRSC58_04145,5,0,11,13,4,42
MSTRG.3368|C3747_243g32,12,11,21,24,16,84
TrSC58v2_3466|C3747_243g32,0,8,20,20,14,4
MSTRG.3370|RPL32,12,11,24,40,52,146
TrSC58v2_3468|RPL32,9,8,17,29,37,107
MSTRG.3371|TRSC58_00341,15,3,21,25,16,77
TrSC58v2_3469|TRSC58_00341,13,3,18,21,14,61
MSTRG.3372|PSA2,2,3,3,17,1,15
TrSC58v2_3470|PSA2,1,0,1,2,1,13
MSTRG.3374|SPAC6G9.14,9,4,16,51,45,65
TrSC58v2_3472|SPAC6G9.14,6,0,13,1,0,50
MSTRG.3375|TcCLB.510519.10,4,0,15,7,5,11
TrSC58v2_3473|TcCLB.510519.10,0,0,12,6,3,11
MSTRG.3377|aq_1628,3,0,7,5,23,12
TrSC58v2_3475|aq_1628,1,0,1,4,0,0
MSTRG.3379|C3747_117g55,4,0,0,20,3,8
TrSC58v2_3477|C3747_117g55,0,0,0,4,2,7
MSTRG.3380|CNB1,3,3,6,7,9,10
TrSC58v2_3478|CNB1,3,1,2,3,2,9
MSTRG.3579|TcBrA4_0047610,9,25,33,63,65,167
MSTRG.3581|TRSC58_03715,3,7,0,6,8,19
MSTRG.3580|TcYC6_0009740,27,18,29,80,32,204
MSTRG.3582|TRSC58_06225,4,7,20,17,16,46
MSTRG.3583|Lrrc74b,7,14,2,12,17,68
MSTRG.3587|topA,4,27,50,46,38,125
MSTRG.3585|TRSC58_05760,4,4,15,11,10,24
MSTRG.3588|sol,13,23,39,63,80,207
MSTRG.3592|TRSC58_04519,17,15,15,20,17,62
MSTRG.3593|WDR31,4,12,8,23,18,43
MSTRG.3595|SYP72,3,0,11,28,12,57
MSTRG.3597|metl,7,1,0,12,12,28
MSTRG.3598|TRSC58_05032,3,0,9,3,6,37
TrSC58v2_3696|TRSC58_05032,0,0,7,1,4,2
MSTRG.3599|Ken-052,3,4,6,11,12,18
TrSC58v2_3697|Ken-052,2,1,5,9,10,14
MSTRG.3600|SA85-1.1,7,4,12,11,1,14
TrSC58v2_3698|SA85-1.1,2,0,0,7,1,13
MSTRG.3601|PLR-1,2,4,6,7,6,18
TrSC58v2_3701|PLR-1,1,2,3,1,2,4
MSTRG.3602|MJ1136,3,3,3,11,6,15
TrSC58v2_3702|MJ1136,3,2,2,9,4,13
MSTRG.3603|PRL-1,2,0,3,2,4,12
TrSC58v2_3703|PRL-1,0,0,1,2,3,11
MSTRG.3604|C4B63_35g591c,2,5,3,3,5,20
TrSC58v2_3704|C4B63_35g591c,1,1,1,2,5,16
MSTRG.3608|ubp21,4,9,15,24,10,71
TrSC58v2_3708|ubp21,0,6,12,20,7,78
MSTRG.3609|ACK2,5,9,19,15,26,81
TrSC58v2_3709|ACK2,4,7,1,14,0,2
MSTRG.3610|Ppif,2,10,8,15,6,7
TrSC58v2_3710|Ppif,1,1,0,2,1,6
MSTRG.3612|CEP97,3,0,0,16,7,23
TrSC58v2_3712|CEP97,0,0,0,2,5,17
MSTRG.3613|TRSC58_03356,4,0,4,3,4,7
TrSC58v2_3713|TRSC58_03356,0,0,0,2,0,6
MSTRG.3614|RPL26B,35,40,52,90,77,218
TrSC58v2_3714|RPL26B,3,25,35,67,62,160
MSTRG.3615|PMS2,10,14,20,31,14,76
TrSC58v2_3715|PMS2,0,9,16,25,12,70
MSTRG.3616|Cep131,10,0,13,10,5,35
TrSC58v2_3716|Cep131,0,0,9,9,4,30
MSTRG.3618|tpm,12,0,2,14,7,14
TrSC58v2_3718|tpm,10,0,2,3,6,12
MSTRG.3421,0,3,4,42,22,71
TrSC58v2_3521|TRSC58_07248,0,0,0,16,3,32
MSTRG.3424|TRSC58_07248,0,9,20,19,5,40
MSTRG.3426,0,5,11,24,19,25
MSTRG.3430,0,8,0,1,3,6
TrSC58v2_3528,0,1,0,2,0,6
MSTRG.3431,0,1,2,4,2,5
TrSC58v2_3531,0,2,0,2,0,5
MSTRG.3434,0,2,0,4,0,5
TrSC58v2_3533|TM35_000571060,0,1,1,1,2,12
MSTRG.3435|TM35_000571060,0,1,1,2,2,13
TrSC58v2_3538|TK1,0,0,0,1,0,0
MSTRG.3440|TK1,0,0,4,15,4,15
TrSC58v2_3539|TM35_000123060,0,1,1,0,1,5
MSTRG.3441|TM35_000123060,0,3,1,8,2,5
MSTRG.3458,0,0,25,64,0,115
MSTRG.3465|BCY84_11464,0,0,7,0,7,29
MSTRG.3467|katna1,0,0,4,18,14,90
MSTRG.3468|TRSC58_03086,0,12,27,41,13,48
MSTRG.3474|TRSC58_05762,0,6,11,14,6,31
MSTRG.3477|TRSC58_05111,0,7,0,13,9,34
MSTRG.3481|TcBrA4_0046450,0,0,0,11,0,18
MSTRG.3483|TRSC58_00882,0,4,15,11,20,48
MSTRG.3487,0,7,0,20,4,33
MSTRG.3491|TcG_06923,0,0,7,12,0,39
MSTRG.3492|TcSYL_0170600,0,0,8,3,9,32
MSTRG.3502|psmD12,0,19,35,18,22,78
MSTRG.3507|C3747_7g307,0,0,7,3,0,34
MSTRG.3508|TRSC58_03533,0,0,4,2,0,11
MSTRG.3509|DSPTP1B,0,10,8,27,26,60
TrSC58v2_3610|HDAC1,0,0,1,5,0,11
MSTRG.3513|HDAC1,0,0,15,6,6,13
TrSC58v2_3611|nubp1,0,1,0,0,4,2
MSTRG.3514|nubp1,0,4,13,8,5,22
TrSC58v2_3612|C3747_99g69,0,1,0,0,1,0
MSTRG.3515|C3747_99g69,0,2,4,0,1,0
TrSC58v2_3614|eso1,0,0,0,1,2,53
MSTRG.3517|eso1,0,5,10,36,31,66
TrSC58v2_3616|TRSC58_04393,0,0,0,8,0,14
MSTRG.3519|TRSC58_04393,0,0,8,10,8,17
TrSC58v2_3618|TRSC58_01044,0,1,3,7,3,2
MSTRG.3521|TRSC58_01044,0,2,18,8,3,26
TrSC58v2_3619,0,0,0,0,0,0
